GeoID,Longitude,Latitude
944,-71.0339104,42.3697766
945,-71.0800303,42.3203184
946,-71.1182632,42.3117567
947,-71.1112111,42.3242557
948,-71.1557303,42.7152476
949,-71.1677918,42.4801308
950,-71.1110542,42.3585142
951,-70.8866372,42.7214946
952,-71.2161869,42.1568817
953,-70.8833214,42.3402346
954,-70.7526895,42.0496359
955,-71.0326799,42.3325583
956,-71.1173049,42.3056862
957,-71.150122,42.5087725
958,-71.1420019,42.3238531
959,-71.0183981,42.396539
960,-70.812878,42.5251979
961,-70.9412388,42.4739913
962,-70.8974401,42.4695597
963,-70.6739846,42.6158246
964,-70.8768638,42.8579157
965,-70.8911278,42.5302768
966,-70.9817163,42.5771863
967,-70.8848884,42.5633966
968,-70.8329685,42.8054407
969,-70.8998942,42.5625951
970,-70.8834064,42.6005955
971,-71.2089983,42.3569686
972,-71.3583676,42.2727173
973,-71.1027538,42.4059665
974,-70.8270729,41.8671923
